[2026-02-27 20:13:57] [INFO    ] discord.client: logging in using static token
[2026-02-27 20:13:59] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-27 20:13:59] [DEBUG   ] discord.client: Dispatching event guild_available
[2026-02-27 20:14:01] [DEBUG   ] discord.client: Dispatching event ready
[2026-02-27 20:14:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'VOICE_STATE_UPDATE', 's': 4, 'op': 0, 'd': {'member': {'user': {'username': 'viet3232', 'public_flags': 256, 'primary_guild': {'tag': 'PVZ', 'identity_guild_id': '638039933457793025', 'identity_enabled': True, 'badge': 'd261f3783a1a045ab52d26745de32aa9'}, 'id': '955402357456404500', 'global_name': 'just a person', 'display_name_styles': None, 'display_name': 'just a person', 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1409898407920668782', 'palette': 'cobalt', 'label': 'COLLECTIBLES_LUNAR_ECLIPSE_MOONLIT_CHARM_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/lunar_eclipse/moonlit_charm/'}}, 'bot': False, 'avatar_decoration_data': {'sku_id': '1144308439720394944', 'expires_at': None, 'asset': 'a_3c97a2d37f433a7913a1c7b7a735d000'}, 'avatar': 'a39ecde7b39157fa0b1798bd8de1d52c'}, 'roles': ['1275100722223910922', '1422516141099843595', '1360507900287520778', '1284482612391579668', '1335951685691904020', '1289567529081241623', '1431856175481225368', '1289107953768599582', '1326189335099473950', '1455056927175348256', '1255497509455921192', '1253254470436126770', '1375697608504381490', '1335221012546981940', '1422519789615841330', '1211128653845372990', '1275103048217264193', '1255505983413944391', '1375484567980347596', '1249339175631585372', '1421387491973529693', '1254095607845490798', '1254095170924843130'], 'premium_since': None, 'pending': False, 'nick': 'just a cat', 'mute': False, 'joined_at': '2024-09-07T02:38:44.606000+00:00', 'flags': 42, 'deaf': False, 'communication_disabled_until': '2025-12-03T11:51:50.030000+00:00', 'banner': None, 'avatar': None}, 'user_id': '955402357456404500', 'suppress': False, 'session_id': '5c828b52d7197b58a0a85af45ecbcdd6', 'self_video': False, 'self_mute': True, 'self_deaf': True, 'request_to_speak_timestamp': None, 'mute': False, 'guild_id': '1152886031473975437', 'discoverable': True, 'deaf': False, 'channel_id': '1405531981479149578'}}
[2026-02-27 20:14:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-27 20:14:06] [DEBUG   ] discord.client: Dispatching event voice_state_update
[2026-02-27 20:14:40] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 4.
[2026-02-27 20:14:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2026-02-27 20:14:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 5, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTQ3NjkzMDU2MDAyMTQ5NTk1MzpMa1poTDRFa0FmN3pVelVtV0NHdU9UNHJ5bUZHUE5ueXNPVWwwNkY0UU8ybTM1bmVjWVZXT0M3R1g4TnhVOHI2OWVXcHR4Vmh2ckJ4ZWVHc0tCZnpoSUUxT08ybmtHaVpydVN6VjB2NWFiQ3NYUUZBcFo2N1hjZDRpbmFSMFJrdQ', 'member': {'user': {'username': 'hikari_idk', 'public_flags': 0, 'primary_guild': None, 'id': '865184628906000385', 'global_name': 'Hikari', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b662dc8f34aaa7a331cb60fe527b50ab'}, 'unusual_dm_activity_until': None, 'roles': ['865812719726886913', '865509622675800104', '865507653262114826', '865426038855041044', '865525321280258068', '1283345103200587831', '870361989921259550'], 'premium_since': None, 'permissions': '9007199254740991', 'pending': False, 'nick': 'ADMIN', 'mute': False, 'joined_at': '2021-07-15T10:57:55.553000+00:00', 'flags': 0, 'display_name_styles': None, 'deaf': False, 'communication_disabled_until': None, 'collectibles': None, 'banner': None, 'avatar': None}, 'locale': 'ja', 'id': '1476930560021495953', 'guild_locale': 'en-US', 'guild_id': '865185407426494485', 'guild': {'locale': 'en-US', 'id': '865185407426494485', 'features': ['CHANNEL_ICON_EMOJIS_GENERATED', 'NEWS', 'BYPASS_SLOWMODE_PERMISSION_MIGRATION_COMPLETE', 'TIERLESS_BOOSTING_SYSTEM_MESSAGE', 'PIN_PERMISSION_MIGRATION_COMPLETE', 'THREADS_ENABLED', 'COMMUNITY', 'SOUNDBOARD']}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'value': 4, 'type': 4, 'name': 'plant_count'}, {'value': True, 'type': 5, 'name': 'forced_sun'}], 'name': 'randomplants', 'id': '1476929478868598814'}, 'context': 0, 'channel_id': '865185407426494488', 'channel': {'type': 0, 'topic': None, 'theme_color': None, 'rate_limit_per_user': 0, 'position': 7, 'permissions': '9007199254740991', 'parent_id': '865185407426494486', 'nsfw': False, 'name': 'general', 'last_message_id': '1476929948772995195', 'id': '865185407426494488', 'icon_emoji': {'name': '🌐', 'id': None}, 'guild_id': '865185407426494485', 'flags': 0}, 'authorizing_integration_owners': {'0': '865185407426494485'}, 'attachment_size_limit': 10485760, 'application_id': '1476909232682176623', 'app_permissions': '6725684814138945'}}
[2026-02-27 20:14:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-27 20:14:45] [DEBUG   ] discord.client: Dispatching event interaction
[2026-02-27 20:14:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'webhook_id': '1476909232682176623', 'type': 20, 'tts': False, 'timestamp': '2026-02-27T13:14:45.885000+00:00', 'pinned': False, 'nonce': '1476930559778226176', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['865506271389155328', '1476929346139717665'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2026-02-27T13:09:56.170000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'hikari_idk', 'public_flags': 0, 'primary_guild': None, 'id': '865184628906000385', 'global_name': 'Hikari', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b662dc8f34aaa7a331cb60fe527b50ab'}, 'type': 2, 'name': 'randomplants', 'id': '1476930560021495953', 'command_type': 1, 'authorizing_integration_owners': {'0': '865185407426494485'}}, 'interaction': {'user': {'username': 'hikari_idk', 'public_flags': 0, 'primary_guild': None, 'id': '865184628906000385', 'global_name': 'Hikari', 'display_name_styles': None, 'discriminator': '0', 'collectibles': None, 'clan': None, 'avatar_decoration_data': None, 'avatar': 'b662dc8f34aaa7a331cb60fe527b50ab'}, 'type': 2, 'name': 'randomplants', 'member': {'roles': ['865812719726886913', '865509622675800104', '865507653262114826', '865426038855041044', '865525321280258068', '1283345103200587831', '870361989921259550'], 'premium_since': None, 'pending': False, 'nick': 'ADMIN', 'mute': False, 'joined_at': '2021-07-15T10:57:55.553000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1476930560021495953'}, 'id': '1476930561418330209', 'flags': 0, 'embeds': [{'type': 'rich', 'title': '🌱 Random Plants (4)', 'id': '1476930561892421682', 'footer': {'text': 'Gardendless Plant Randomer 🌻'}, 'fields': [{'value': '☀️ Forced Sun', 'name': 'Filters', 'inline': False}], 'description': '**1.** Twin Sunflower ☀️\n**2.** Pyrevine\n**3.** Torchwood\n**4.** Primal Wall-nut', 'content_scan_version': 0, 'color': 3066993}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_type': 0, 'channel_id': '865185407426494488', 'author': {'username': 'Gardendless Plant Randomer', 'public_flags': 0, 'primary_guild': None, 'id': '1476909232682176623', 'global_name': None, 'display_name_styles': None, 'discriminator': '2548', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': '68ba899fc00dfe5100de7d4c36e16035'}, 'attachments': [], 'application_id': '1476909232682176623', 'guild_id': '865185407426494485'}}
[2026-02-27 20:14:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2026-02-27 20:14:46] [DEBUG   ] discord.client: Dispatching event message
[2026-02-27 20:14:46] [DEBUG   ] discord.webhook.async_: Webhook ID 1476930560021495953 with POST https://discord.com/api/v10/interactions/1476930560021495953/aW50ZXJhY3Rpb246MTQ3NjkzMDU2MDAyMTQ5NTk1MzpMa1poTDRFa0FmN3pVelVtV0NHdU9UNHJ5bUZHUE5ueXNPVWwwNkY0UU8ybTM1bmVjWVZXT0M3R1g4TnhVOHI2OWVXcHR4Vmh2ckJ4ZWVHc0tCZnpoSUUxT08ybmtHaVpydVN6VjB2NWFiQ3NYUUZBcFo2N1hjZDRpbmFSMFJrdQ/callback has returned status code 200
[2026-02-27 20:14:46] [DEBUG   ] discord.client: Dispatching event app_command_completion
